text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail
Quieroooooo 😍,0,0,2026-04-15T20:00:47.000Z,kcasteayala,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,116738771177410561,7629078377269642014,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3f94a6a3317dbc3146ad8dea80a28196~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a1520aa&x-expires=1778140800&x-signature=62prfNv%2FQhLZ%2F7UM3v1d9HHz1bE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
[Sticker] Lovee loveee,0,0,2026-04-17T04:07:29.000Z,sofirubalcava,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,7445428125179544618,7629574767318450958,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/57a3d9cb31994ddb4f40cdec2056dd22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7df478f4&x-expires=1778140800&x-signature=nRGBLTcKiDAQ3aG9Bvr5ZCQ2Evg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Yo la quiero probar 😍,0,0,2026-04-15T01:42:46.000Z,erikal0728,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6737063748961747973,7628795398576390925,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c23c24348d7291862841a3dbef06a6b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89a13556&x-expires=1778140800&x-signature=z%2B7vHedzsnXoiIej12wsg7GBYQI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
[Sticker] Glass skin!!!!,0,0,2026-04-16T03:37:34.000Z,nataliapasion0,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6797106861449511942,7629196072933688095,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/adde76044d6f2efc099e41427e665ba1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2ea4a43&x-expires=1778140800&x-signature=Tz%2Bk4shsNzclWMR3BLg6vcvoGcY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Me encantooo💖,0,0,2026-04-17T01:36:20.000Z,heyliz010,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,7450253176778359854,7629535944575779614,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/dca3223cfa55cffc7837fc0c9489a45d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=612db509&x-expires=1778140800&x-signature=lDA7n15g1eRdPc%2BLTVlGG2v93bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Se ve la piel hermosaaa ✨,0,0,2026-04-14T21:51:05.000Z,griseld.lov,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6974849327349744646,7628735728473752350,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/03851034a81858cc0ac2d47f3b7b74eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef870fdc&x-expires=1778140800&x-signature=vuMJEyTKBfbPH2igcvsial3Fm7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Amamos esas máscaras,0,0,2026-04-16T00:51:03.000Z,lili_j,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,7011698875895464965,7629153092710548238,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/daa5d5ce82a6285f35ab1169a3032de0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8aac010&x-expires=1778140800&x-signature=EgA8bNBt5a8npoOZWG3nI2DA328%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
la pielll😍,0,0,2026-04-14T00:34:24.000Z,soyyaim,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6954725795035579397,7628406652435464974,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cf8b1263c68b5d23ea49be7a1a9034eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9fc3524&x-expires=1778140800&x-signature=pwKrj5UUXonGr3ohInytfM9wCqg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Que belleza 😍,0,0,2026-04-15T03:02:54.000Z,soydianagonzalez,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6537016126247801871,7628816025505235725,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8784c95435d82802ab0fa6d2515f3843~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62643bb9&x-expires=1778140800&x-signature=UzF2y%2Bf0S2GymzGTAFvsLQB0jDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Woww amooo como se ve puesta😍😍,0,0,2026-04-13T21:42:08.000Z,alejapadillagr,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6771423979083367430,7628362292795802399,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/44295b1b841ba81feb0858b947ef19f7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d1f455da&x-expires=1778140800&x-signature=YtRCE88VNxbjz%2FEkvnhc2j3tID4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Las quieroooo! Quiero esos resultados,0,0,2026-04-14T01:44:05.000Z,carley_9,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,7186013750510601258,7628424590931198734,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3efe016f366ad8de46e5588c7ed99530~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7d2db9d9&x-expires=1778140800&x-signature=8l%2BB19%2Bqele1DTGrRqBnNIR0pnc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Wow me encanta que te deja el glow 🥰💕,0,0,2026-04-14T00:00:59.000Z,isisraynor,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6761558128460088326,7628398086339707679,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7d2a9b323a0a6a53e6bb1b9071e56be3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a470148b&x-expires=1778140800&x-signature=1QivqOgxb1KXNrw564koJ5FqlT4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
se super rica en la piel e hidratante 😍😍😍,0,0,2026-04-14T05:39:33.000Z,jaasmiinaa7,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6800237861771609094,7628484857719816990,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3a4cb826cdbcb568b24c73bd9b8bf743~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6a4e64b&x-expires=1778140800&x-signature=Vcs9bjCADGz7w2Wm3X78uCVBojA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Yo soy fans de las máscaras ✨,0,0,2026-04-14T03:51:27.000Z,viancacrespo,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6677384753686316037,7628457352136950541,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b93dd49f0e844a2a9f69f1c44dedf7cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c833f2c0&x-expires=1778140800&x-signature=jQACD%2FD05btQfTZQbZB60ZUlWuI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
La de labios me encanta 🤩,0,0,2026-04-13T17:27:46.000Z,lizethcaceres_,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6807923428063347718,7628296803691873031,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6152105d4b1a968d2597d3930bf19721~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ccf52b7a&x-expires=1778140800&x-signature=mwRQb%2FGQhKs7GnoyoQEFxi0XeqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
It looks great!,0,0,2026-04-13T18:50:13.000Z,gabbiebrs,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6795620413738681349,7628317895227392798,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d3933f58ca1c45275623ef344596a885~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20b0c5b6&x-expires=1778140800&x-signature=dBswNzDcbljN%2BcR2aUyBAFbOIQM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Me encanta como deja tu piel 😍,0,0,2026-04-23T05:44:27.000Z,keiyani04,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6655451566755840006,7631826043137557279,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0dee1038e7eaf8b713e4b13f75eaaa56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8e70fd3&x-expires=1778140800&x-signature=CY5AOfjg0izHwyH4Wa1lJ%2BxJsF0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Wow I need this 🤩🤩,0,0,2026-04-13T21:33:45.000Z,yosselynrebeca,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6828968356525507590,7628360179188253470,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b1121f768e3e470e402c9b7cee9f5dc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=422dacf3&x-expires=1778140800&x-signature=esngcZ5yUYXH1p3amkLNcRjDIjE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Collagen mask 🥰🥰🥰,0,0,2026-04-13T21:07:23.000Z,oox.kimmy,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6806071509226013701,7628353259155178270,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a7494c1311f527dd05812168fca37f6d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=adecb788&x-expires=1778140800&x-signature=g08EKba%2FdGUo7gkUbXxO1G4R1a8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
It looks so hydrated and glowy 😍,0,0,2026-04-13T18:01:14.000Z,carolaysarcos,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,27124978,7628305312735642398,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/66f94994b78559edba96e28e5dad1c23~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95146779&x-expires=1778140800&x-signature=uZdZscggRzc0DaCeow5simK4yNk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Yo las tengo y todo que ver,0,0,2026-04-13T20:45:48.000Z,kaymc16,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6855347210474243077,7628347768759239437,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/86ace12e64991022cd4c1d6f24e7c53e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2461946a&x-expires=1778140800&x-signature=oTEkGnAOg4Idn4jm%2BrKfeOsTEWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Looks so amazing 😍,0,0,2026-04-13T19:13:19.000Z,nancyencaladaoficial,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6785962746191905797,7628323897792906014,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/702e08e721e74a82cdb77c6d9cf5993f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=699a4f6d&x-expires=1778140800&x-signature=FRcQSGeRwxb5GoDMtSxtYnk0YCQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Quédate bella con esa piel,0,0,2026-04-14T00:21:25.000Z,olgaortegab,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6803133900317213698,7628403363759473421,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a7e65fffd9ebe2143e0ffb52dc3b4b74~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59698d89&x-expires=1778140800&x-signature=1tYgxabahWMEJ0nK7eJiB7OY33o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
🙏🙏🙏,0,0,2026-04-13T20:49:29.000Z,luz.lpez2148,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,7028077779632227334,7628348767473156872,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/168ee60ba9caa3c4f1650f1443bdc01a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=56a2408b&x-expires=1778140800&x-signature=IqbMjENxFHgrlPxNZuLOY7ahgnQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Kheeee eso está espectacular @Kocostar US 😍,0,0,2026-04-13T21:41:43.000Z,zoet.martinez,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,7329598644611843118,7628362226860114718,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/316864ad212e393314dffa593b5936f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4bd76552&x-expires=1778140800&x-signature=45j1Y6Q%2FdIyByKlu%2FIpUqiwUh%2BQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
😍😍😍,0,0,2026-04-15T02:46:23.000Z,alerestrella,https://www.tiktok.com/@raqueldiaryy/video/7628290880050416910,6797129607410861061,7628811764041876238,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1f024ba953301a521bb5b72cdb076990~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=05122f3b&x-expires=1778140800&x-signature=vQjaMHec7h2QLqH2nwn1HOWNbSc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
hydrated 🔥🔥🔥,0,0,2026-04-18T23:13:28.000Z,judelineferdinand7,https://www.tiktok.com/@anyararodriguez5/video/7629934513610657042,7266406021345690630,7630241213472490260,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6514095d140ee20bbce3c2fbe0fbb1a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=41a31978&x-expires=1778140800&x-signature=uWfJVA3JM%2FN8govKwPK8AvLzvZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
wow❤️,1,1,2026-05-04T13:05:16.000Z,neupanechanda05,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,7077910492450292763,7636021948485223186,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5ab87cf211183990a5d35b282e1b7b60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24685fc8&x-expires=1778140800&x-signature=RK50MrIXYG8SwNaZTenX9KhuhEs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Need the lip mask,1,1,2026-04-30T20:01:37.000Z,tatioramas,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,6783815840259228678,7634644856057840392,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9a025f907b327429ba2887cecef58c2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ce8e8426&x-expires=1778140800&x-signature=6BV%2F1zVhTGzDmUm8ufteIj7iUHw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
the lip mask packaging is so cute,0,0,2026-05-05T14:22:21.000Z,lauras_pen,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,6755394552485676038,7636412847027602198,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/366839d90362aa3ada3ef4dc807c895f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=716dc355&x-expires=1778140800&x-signature=zHNzaGGVvNysWHqrlR9qK1WeLjw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Sure was a great duo 💖💖💋,1,1,2026-04-28T16:32:11.000Z,9494diane,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,7003960191419466757,7633848768806486792,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3a6e2a6b721e0cac90fe71924c333e71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=821c346d&x-expires=1778140800&x-signature=qKOZYoWgVgS9bMerAVUV%2FXkKzVU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
It looks amazing 😍😍 and the lip mask is cute 🥰🥰🥰,1,1,2026-04-26T05:37:20.000Z,beautykat_official,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,7061456490953950254,7632937655554196238,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a87aa3c6c6ec83eb8fd010e522296e6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42c4e565&x-expires=1778140800&x-signature=XzMpYSPakQ1VOm62h5YCtp1zs68%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
How fun!,1,1,2026-04-26T16:23:04.000Z,zephyrinebeauty,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,7205400634928055302,7633104251728069383,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cc62706e31eebe4059d9673dde33f850~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c669ff12&x-expires=1778140800&x-signature=fwr%2BudHAH%2F9Fo63VTQBBlRTicMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Wow ! Lip mask looks so good 💋,1,1,2026-04-26T06:12:32.000Z,genkai_pore,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,7610811479654548487,7632946897174446865,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b69d72029e52d2dc91cb47a672b85c2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c286d4f1&x-expires=1778140800&x-signature=88CxJEZ%2BYNCK6WMnTijoPvjdUfA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
The lips mask is so cute ! Love the results,1,1,2026-04-26T05:57:12.000Z,rosie.rosa86,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,7412216832990659600,7632942947369714448,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/53100d94149e778cdf6eed5edec1c47c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c0a9a7b&x-expires=1778140800&x-signature=60YKkH4t%2FP%2FgUdGl3kg9cRuZqrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
The lip mask looks interesting😍,1,1,2026-04-29T13:54:02.000Z,b.adorable93,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,6843480377283150854,7634179025364140822,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c3d5b774185f22270743b10deec1912b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26bed43a&x-expires=1778140800&x-signature=qAHiS7SuS6ugZQixg8uU75wLvO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
🌸🌸🌸,1,1,2026-04-26T05:56:48.000Z,rosie.rosa86,https://www.tiktok.com/@ugcnatali/video/7632920644723805460,7412216832990659600,7632942837160264449,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/53100d94149e778cdf6eed5edec1c47c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c0a9a7b&x-expires=1778140800&x-signature=60YKkH4t%2FP%2FgUdGl3kg9cRuZqrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Oooo,1,1,2026-04-22T03:51:55.000Z,avaj0sseline,https://www.tiktok.com/@jotzelyv/video/7631205023346609422,7146076525222675502,7631426211159704334,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/74cbee22d65bbe1cbb521e90c7b399be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c56d3a5f&x-expires=1778140800&x-signature=EVZN%2BmWzIP5CQuFICFV7LJ%2FxEok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
#fyp,1,0,2026-04-21T13:47:52.000Z,adriivispamms,https://www.tiktok.com/@jotzelyv/video/7631205023346609422,7602825891235939342,7631208725420163871,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3de1630236cfb92784bf09ca3d0bf75c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b29c7813&x-expires=1778140800&x-signature=Jsk1h0t%2BZngQZx%2BndT21hYWWk5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😍😍😍,1,0,2026-04-21T13:47:48.000Z,adriivispamms,https://www.tiktok.com/@jotzelyv/video/7631205023346609422,7602825891235939342,7631208725289796382,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3de1630236cfb92784bf09ca3d0bf75c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b29c7813&x-expires=1778140800&x-signature=Jsk1h0t%2BZngQZx%2BndT21hYWWk5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
Clearing the way for a wonderful week!!!! 🥰🥰🥰🥰🥰🥰,0,0,2026-04-17T23:16:14.000Z,garettreed1,https://www.tiktok.com/@unapologetic.kinda.life/video/7629866462068411662,6950240421168137221,7629870870329082637,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/864f58b7ca1ee68b4a0914978a7dd08b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=58652108&x-expires=1778140800&x-signature=ULQnV80xOOTgDUmDOboRM0CgE1Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
loveee masks days. this one left such a beautiful glow on you...Lookung fabulous beautiful 🥰,0,0,2026-04-18T13:59:11.000Z,glowsilverwithmary,https://www.tiktok.com/@unapologetic.kinda.life/video/7629866462068411662,7330740429774783531,7630098370330133262,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0eb2877c5c201d83552471e6f75f7cee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b132d162&x-expires=1778140800&x-signature=Ripcws%2FkAvDjFjTzlLPmUd%2FG0h4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
i want😍,1,1,2026-04-20T06:13:05.000Z,shaikassrn,https://www.tiktok.com/@askmims/video/7630716021250346270,7091533409143817242,7630720553141240584,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ba188c1270ab4c967528c21c546e6ce6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b1c89ec0&x-expires=1778140800&x-signature=qG96TEyY%2B%2FD5ZXiqqcNrnUWYwkM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
je le veux 🥰🥰,1,1,2026-04-20T06:16:30.000Z,bellatry11,https://www.tiktok.com/@askmims/video/7630716021250346270,7550967848044266518,7630721337480725270,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/18a425997e883039dbab44101b068d26~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=64a5bb11&x-expires=1778140800&x-signature=Wm2y5rsmwfj%2FeTCK7aWxAv%2Fcg9c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
I love this idea,2,1,2026-04-20T15:53:58.000Z,victoria_kskin100,https://www.tiktok.com/@askmims/video/7630716021250346270,7543277837911213078,7630870213357568790,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8b4600c40857dcd49797650519ba1792~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ebf9138&x-expires=1778140800&x-signature=VIybZ7f4phmfPotMSVzb7Vz5g38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
Love this masks 😍😍,1,1,2026-04-20T15:21:47.000Z,sophiebrekalo,https://www.tiktok.com/@askmims/video/7630716021250346270,12910382,7630861922287977248,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/33ca76eeb4828fbe1c5103525ec25106~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a021d86f&x-expires=1778140800&x-signature=jl4PN4p8wX7pyYjzfVQCA7xl4Gk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
I love that you did them on the way! Beautiful masks,1,1,2026-04-20T15:39:11.000Z,dashifully,https://www.tiktok.com/@askmims/video/7630716021250346270,6950510488565842949,7630866406485295905,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a94823e4b720df9fa72a769fca45f5a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=40f50014&x-expires=1778140800&x-signature=mcKO1nehMJhnM2jH4%2FH%2B5VGekW8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
The lip mask looks so good 😍 it’s been sitting on my wishlist for so long!,1,1,2026-04-20T06:42:16.000Z,lopchen_beautyglo,https://www.tiktok.com/@askmims/video/7630716021250346270,7498876510817141790,7630727727415444255,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/20d46c94af80944aa87a741060efdafd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5cc0bdb8&x-expires=1778140800&x-signature=GVh%2Be77pe7KEhFIRzMeS799EHd8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8
